id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,has_review,estimated_revenue,minimum_nights_category,price_category,availability_category,month,season
756951718441364756,31015834,Phra Nakhon,13.75805,100.49714,Private room,1547,1,1,2022-11-18,0.73,18,364,1,1,1547,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
756958977217135813,30262097,Vadhana,13.74408,100.55946,Entire home/apt,5959,2,1,2022-11-30,1.0,15,172,1,1,1150087,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),11.0,High Season
756959135747871738,31015834,Phra Nakhon,13.75992,100.49556,Private room,1547,1,1,2022-12-14,1.0,18,363,1,1,3094,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
756978275125944934,173138878,Thon buri,13.73026,100.49411,Entire home/apt,2966,2,3,2022-12-15,3.0,1,331,3,1,100844,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
757099645521464263,335018053,Khlong Toei,13.74048,100.55377,Entire home/apt,1750,1,2,2022-12-18,2.0,4,47,2,1,556500,Pendek (1-7 hari),Sedang,Rendah (<100 hari),12.0,High Season
759197071031527295,23876548,Sathon,13.71307,100.52856,Private room,590,1,4,2022-12-11,3.08,9,338,4,1,15930,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
759253232748961103,83715635,Ratchathewi,13.75281,100.53379,Entire home/apt,2036,4,0,,0.0,8,321,0,0,89584,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
759416554629495152,62257044,Vadhana,13.74206,100.55627,Entire home/apt,1700,5,0,,0.0,56,164,0,0,341700,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
759624033146589528,487611084,Bangkok Noi,13.758341461032014,100.47645175131908,Private room,600,1,0,,0.0,1,363,0,0,1200,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
759662282067245957,485739642,Bang Kapi,13.74983,100.60587,Entire home/apt,710,30,0,,0.0,5,365,0,0,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
759668970210183592,485739642,Huai Khwang,13.74814,100.5918,Entire home/apt,860,90,0,,0.0,5,365,0,0,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
759707745942387931,49683163,Bang Rak,13.7273358,100.5380919,Entire home/apt,3500,1,2,2022-12-10,2.0,8,351,2,1,49000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
759746082333107693,127834021,Bang Sue,13.825923,100.532061,Entire home/apt,1897,2,1,2022-11-30,1.0,1,63,1,1,572894,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),11.0,High Season
752413144435472840,486270582,Phaya Thai,13.791606175656446,100.53963334232787,Private room,2800,3,0,,0.0,1,363,0,0,5600,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
752441510731060213,353550601,Chatu Chak,13.83449,100.56921,Private room,1200,1,0,,0.0,2,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
752447005936861915,15927770,Bang Khen,13.88272,100.64341,Private room,827,30,0,,0.0,5,365,0,0,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
752447024154884285,15927770,Bang Khen,13.88064,100.64549,Private room,734,30,0,,0.0,5,365,0,0,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
752491940589299789,30559832,Chom Thong,13.71226,100.46169,Entire home/apt,2357,5,2,2022-12-25,2.0,1,136,2,1,539753,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
752492939552768989,8426774,Vadhana,13.7295101,100.5724472,Private room,690,1,1,2022-12-13,1.0,7,316,1,1,33810,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
752502084158375189,48831469,Bang Sue,13.818774647434868,100.53192369639874,Private room,1500,7,0,,0.0,1,341,0,0,36000,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
752558103744617244,484995816,Bangkok Noi,13.74896465164358,100.48370192698368,Private room,900,1,1,2022-11-29,1.0,7,364,1,1,900,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
752569754535495169,484995816,Bangkok Noi,13.749028630312832,100.48369882679636,Private room,900,1,0,,0.0,7,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
752578674821053959,484995816,Bangkok Noi,13.748962759309126,100.4836948471682,Private room,900,1,0,,0.0,7,364,0,0,900,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
752585138704973077,16552933,Phra Nakhon,13.7557929,100.4986667,Private room,6750,1,0,,0.0,6,284,0,0,546750,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
752589082031585636,484995816,Bangkok Noi,13.74832,100.48258,Private room,900,1,1,2022-11-27,0.94,7,365,1,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
752589187851502532,64995250,Vadhana,13.73604,100.58066,Entire home/apt,1469,5,1,2022-11-26,0.91,9,356,1,1,13221,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
752659023246549347,15620275,Bang Kapi,13.74893,100.6062,Entire home/apt,1950,15,0,,0.0,1,337,0,0,54600,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
752677997737221468,272914856,Khlong Toei,13.72368,100.57733,Entire home/apt,1643,2,6,2022-12-21,3.91,6,105,6,1,427180,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
759750309689715502,19213283,Vadhana,13.74179,100.55598,Private room,1290,2,5,2022-12-21,5.0,7,348,5,1,21930,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
759800785185968072,267104110,Bang Na,13.65988,100.60606,Entire home/apt,1100,1,3,2022-12-23,2.2,4,340,3,1,27500,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
759858477250710619,13729165,Khlong San,13.72051,100.50586,Entire home/apt,2900,1,2,2022-12-20,2.0,1,269,2,1,278400,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
759866089081559940,9867720,Khlong Toei,13.7287,100.56817,Entire home/apt,3079,3,1,2022-12-23,1.0,8,359,1,1,18474,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
759911351792297893,66923696,Vadhana,13.7157,100.5924,Entire home/apt,1555,1,5,2022-12-17,5.0,48,338,5,1,41985,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
759916486406528660,66923696,Khlong Toei,13.71387,100.59207,Entire home/apt,1299,1,2,2022-12-13,2.0,48,346,2,1,24681,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
759989340760783039,37749512,Huai Khwang,13.79415,100.58531,Entire home/apt,1253,1,0,,0.0,14,361,0,0,5012,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
759993716003954181,37749512,Huai Khwang,13.79393,100.58504,Entire home/apt,1286,1,3,2022-12-11,2.2,14,358,3,1,9002,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
759996384556646824,37749512,Huai Khwang,13.79228,100.58404,Entire home/apt,2106,1,2,2022-12-11,1.54,14,343,2,1,46332,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
759998899669218328,37749512,Huai Khwang,13.79427,100.58527,Entire home/apt,2507,1,1,2022-12-07,1.0,14,360,1,1,12535,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
760031829763589783,487678808,Bang Phlat,13.79816,100.50632,Private room,920,1,1,2022-11-21,0.79,1,364,1,1,920,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
760408636399664954,174102234,Khlong Toei,13.72609,100.56525,Entire home/apt,1585,1,1,2022-12-10,1.0,18,355,1,1,15850,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
757129100837484113,471794967,Huai Khwang,13.756241481294849,100.56816905736925,Entire home/apt,1422,1,0,,0.0,1,58,0,0,436554,Pendek (1-7 hari),Sedang,Rendah (<100 hari),,Unknown
760425812919739454,465211460,Parthum Wan,13.738290403131456,100.5204996004174,Private room,1350,1,3,2022-12-13,3.0,6,338,3,1,36450,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
760434617592525433,35082871,Khlong Toei,13.73325,100.5622,Entire home/apt,1879,1,4,2022-12-15,4.0,33,343,4,1,41338,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
757139224434319445,149529499,Pom Prap Sattru Phai,13.74129,100.51252,Entire home/apt,1557,1,0,,0.0,1,360,0,0,7785,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
760437084038344874,35082871,Khlong Toei,13.739769508811069,100.55187101787293,Entire home/apt,1776,1,2,2022-12-02,1.62,33,309,2,1,99456,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
757166643800641761,205008955,Bang Kho laen,13.69952,100.51595,Entire home/apt,829,28,1,2022-12-14,1.0,20,316,1,1,40621,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),12.0,High Season
760489837190350089,15450556,Bang Na,13.67936,100.61403,Entire home/apt,580,12,0,,0.0,18,354,0,0,6380,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
757511805539046082,323158,Ratchathewi,13.75052,100.5395,Entire home/apt,3500,3,0,,0.0,6,359,0,0,21000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
760496214210326708,276418453,Bang Kapi,13.753196439419762,100.62717278836055,Entire home/apt,3909,2,1,2022-12-12,1.0,32,299,1,1,257994,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
757667534626950231,178564839,Khlong Toei,13.71637,100.58362,Entire home/apt,3123,2,6,2022-12-15,4.09,35,37,6,1,1024344,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
762541307091320492,145295606,Thon buri,13.72107,100.49264,Entire home/apt,600,28,0,,0.0,6,354,0,0,6600,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
762570377422369324,46607005,Vadhana,13.73335150050803,100.56714524603272,Private room,1859,1,0,,0.0,6,361,0,0,7436,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
762575767506058648,46607005,Vadhana,13.733309812062863,100.5671613392868,Private room,2209,1,0,,0.0,6,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
760560981679559228,81577630,Bang Kapi,13.74809783417674,100.60562390133056,Entire home/apt,1017,1,1,2022-11-28,1.0,2,356,1,1,9153,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
762578571172294581,385694484,Chatu Chak,13.8248547,100.5692295,Private room,1200,30,0,,0.0,5,48,0,0,380400,Sedang (8-30 hari),Sedang,Rendah (<100 hari),,Unknown
762630175838071003,43563241,Bang Kapi,13.76786,100.63878,Private room,399,1,0,,0.0,7,351,0,0,5586,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
762657643111060575,487618699,Khlong Toei,13.722985,100.56114,Entire home/apt,1919,1,0,,0.0,3,359,0,0,11514,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
762676451460484100,26620868,Vadhana,13.7323,100.58265,Entire home/apt,7157,1,0,,0.0,34,116,0,0,1782093,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
762686947667922493,174102234,Khlong Toei,13.72406,100.5651,Entire home/apt,1928,1,3,2022-12-23,3.0,18,328,3,1,71336,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
762709850596054088,26620868,Vadhana,13.73122,100.58281,Entire home/apt,8092,1,0,,0.0,34,99,0,0,2152472,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
760585554882159678,276418453,Bang Kapi,13.753712289614777,100.62706549999996,Private room,2109,2,0,,0.0,32,299,0,0,139194,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
760654021866455641,276418453,Bang Kapi,13.753003646630836,100.6272157037048,Private room,1209,2,0,,0.0,32,314,0,0,61659,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
760681849063018860,35082871,Khlong Toei,13.739727026099326,100.55188227116392,Entire home/apt,1957,1,0,,0.0,33,335,0,0,58710,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
760682916002769317,23503077,Huai Khwang,13.75158,100.58937,Entire home/apt,770,4,1,2022-12-04,1.0,12,149,1,1,166320,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
760723498581851056,51560487,Khlong San,13.722793437117268,100.49902806990124,Private room,471,2,1,2022-11-30,1.0,2,292,1,1,34383,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),11.0,High Season
762715956309869522,488188482,Khlong Toei,13.7113918,100.5940541,Private room,2984,1,0,,0.0,1,320,0,0,134280,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
760727957982772821,18699637,Ratchathewi,13.75853,100.53498,Entire home/apt,1771,28,0,,0.0,29,146,0,0,387849,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),,Unknown
762752989217614097,487618699,Sathon,13.71075,100.520106,Entire home/apt,3000,1,1,2022-11-30,1.0,3,342,1,1,69000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
762776974709383625,2824430,Vadhana,13.73437,100.58218,Entire home/apt,2622,4,0,,0.0,14,352,0,0,34086,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
760754030005377094,487641615,Huai Khwang,13.77945,100.57483,Entire home/apt,1790,2,1,2022-11-27,0.94,1,318,1,1,84130,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
762779195891706138,2824430,Vadhana,13.73622,100.58454,Entire home/apt,2429,4,1,2022-12-07,1.0,14,359,1,1,14574,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
762781870606810664,152018136,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1200,5,2,2022-12-26,2.0,12,121,2,1,292800,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
760814416412521998,260093182,Sathon,13.71399,100.53242,Entire home/apt,1184,1,1,2022-12-07,1.0,7,340,1,1,29600,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
760815416903378335,260093182,Sathon,13.71413,100.53397,Entire home/apt,1362,1,1,2022-12-22,1.0,7,342,1,1,31326,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
760817662088119049,260093182,Sathon,13.71408,100.53268,Entire home/apt,1362,1,2,2022-12-26,2.0,7,341,2,1,32688,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
761212390514567319,276418453,Bang Kapi,13.75408,100.62739,Private room,806,2,0,,0.0,32,314,0,0,41106,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
761219499483390501,458715536,Vadhana,13.72994,100.58675,Entire home/apt,1500,6,1,2022-12-28,1.0,9,328,1,1,55500,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
761242176037281204,276418453,Bang Kapi,13.7550462,100.6270655,Private room,1806,2,0,,0.0,32,313,0,0,93912,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
761286893567617849,487618699,Khlong Toei,13.7168468,100.5847812,Entire home/apt,2099,1,1,2022-12-10,1.0,3,344,1,1,44079,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
761288263824206270,318632037,Vadhana,13.73901,100.58896,Entire home/apt,1450,21,0,,0.0,6,163,0,0,292900,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),,Unknown
761295791137827984,479640508,Khlong Toei,13.71157,100.58169,Entire home/apt,1800,7,0,,0.0,10,349,0,0,28800,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
761295860350885041,185602387,Khlong Toei,13.70808,100.59744,Private room,2000,5,1,2022-12-13,1.0,16,346,1,1,38000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
761305139486175340,268520465,Khan Na Yao,13.8366153,100.6627672,Entire home/apt,356,30,0,,0.0,3,242,0,0,43788,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),,Unknown
761314849574342927,460683111,Vadhana,13.73601068424233,100.56280621691894,Private room,1818,30,0,,0.0,1,265,0,0,181800,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),,Unknown
761314880857440434,10924824,Lat Krabang,13.758934659921591,100.74587278068066,Private room,1300,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
761435034600497636,61579423,Khlong Toei,13.7256,100.56396,Entire home/apt,1200,30,0,,0.0,7,337,0,0,33600,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
761452218773236841,205008955,Bang Kho laen,13.7005999,100.5164468,Entire home/apt,1300,28,0,,0.0,20,332,0,0,42900,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
761453134688455629,205008955,Bang Kho laen,13.70163,100.5147,Entire home/apt,800,28,1,2022-12-14,1.0,20,320,1,1,36000,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),12.0,High Season
761730987577311793,227771817,Sathon,13.7107766,100.5198909,Entire home/apt,1370,1,0,,0.0,6,341,0,0,32880,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
761732077403679711,227771817,Sathon,13.7107766,100.5198909,Entire home/apt,1276,1,1,2022-12-26,1.0,6,342,1,1,29348,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
761764195174192961,2028402,Vadhana,13.73174,100.58043,Private room,1100,1,1,2022-12-12,1.0,2,73,1,1,321200,Pendek (1-7 hari),Sedang,Rendah (<100 hari),12.0,High Season
762812604986646992,485874916,Vadhana,13.7393664,100.5607405,Entire home/apt,8500,1,1,2022-12-13,1.0,1,336,1,1,246500,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
762947149956508281,80479251,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1200,5,0,,0.0,2,121,0,0,292800,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
763401761333113689,485773182,Phaya Thai,13.79367549635577,100.5481621851838,Private room,1100,1,0,,0.0,2,364,0,0,1100,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
763465918701575965,67335472,Bang Phlat,13.79267,100.50468,Entire home/apt,1490,5,0,,0.0,4,346,0,0,28310,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
763469024967504426,480534455,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1575,4,1,2022-11-29,1.0,14,320,1,1,70875,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
763495621201543053,67335472,Bangkok Yai,13.74009,100.46965,Entire home/apt,1490,5,0,,0.0,4,362,0,0,4470,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
763575896091077366,152484190,Phra Nakhon,13.76374,100.49741,Private room,1250,1,1,2022-11-29,1.0,5,346,1,1,23750,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
763633229352666733,152484190,Phra Nakhon,13.76236,100.49723,Private room,650,1,2,2022-12-07,1.87,5,359,2,1,3900,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
763667089052154824,200814460,Thon buri,13.696346126268152,100.4851908384842,Entire home/apt,1800,1,0,,0.0,2,343,0,0,39600,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
763703171868715376,240751858,Vadhana,13.72997,100.58101,Private room,1200,1,0,,0.0,1,361,0,0,4800,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
763772853135183234,157804575,Parthum Wan,13.736754,100.546442,Entire home/apt,1600,28,0,,0.0,9,323,0,0,67200,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
764118292516802030,179295136,Din Daeng,13.77027,100.57002,Entire home/apt,650,2,0,,0.0,22,354,0,0,7150,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
764137071788548326,179295136,Din Daeng,13.77038,100.5712,Entire home/apt,650,2,1,2022-11-27,0.94,22,336,1,1,18850,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
764181588620394955,52356055,Khlong Toei,13.7376873,100.5533109,Entire home/apt,823,3,2,2022-12-18,2.0,2,298,2,1,55141,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
764184727765605500,267746594,Vadhana,13.73889,100.58883,Entire home/apt,2449,30,0,,0.0,37,120,0,0,600005,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),,Unknown
764189199042119074,221642164,Sathon,13.72027,100.52533,Entire home/apt,4588,10,0,,0.0,21,164,0,0,922188,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),,Unknown
764238482199306393,122824264,Ratchathewi,13.75235832279374,100.53479150358278,Entire home/apt,2500,28,0,,0.0,3,302,0,0,157500,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
764245245443928549,63073442,Huai Khwang,13.7554204,100.5657855,Entire home/apt,1677,28,0,,0.0,5,38,0,0,548379,Sedang (8-30 hari),Sedang,Rendah (<100 hari),,Unknown
764290812778950638,81577630,Saphan Sung,13.74178,100.70476,Private room,800,1,0,,0.0,2,364,0,0,800,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
764297827617391657,29857828,Phasi Charoen,13.72089,100.45958,Entire home/apt,850,90,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
764333170138641774,61579423,Khlong Toei,13.72614,100.56449,Entire home/apt,1200,30,0,,0.0,7,327,0,0,45600,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
764445186193514218,9867720,Vadhana,13.7361,100.58391,Entire home/apt,4285,5,0,,0.0,8,349,0,0,68560,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
764711915015539212,12002567,Khlong Toei,13.72408,100.56751,Entire home/apt,2000,180,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Tinggi,Tinggi (>300 hari),,Unknown
764713304733492639,23876548,Sathon,13.7171288,100.517136,Private room,690,1,1,2022-11-28,1.0,9,324,1,1,28290,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
764734203255356449,145295606,Huai Khwang,13.75721,100.56889,Entire home/apt,1800,7,0,,0.0,6,359,0,0,10800,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
764763782519346770,26620868,Vadhana,13.73827,100.56146,Entire home/apt,6188,1,0,,0.0,34,49,0,0,1955408,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
764797098366671113,465211460,Parthum Wan,13.73752,100.52168,Private room,1150,1,0,,0.0,6,356,0,0,10350,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
764798510333739630,472715937,Bang Sue,13.82867865742232,100.52763015031816,Entire home/apt,583,12,0,,0.0,8,309,0,0,32648,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),,Unknown
764813963823090912,291727818,Chatu Chak,13.8387120435013,100.5583053184216,Private room,1500,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
753177290747092097,486401736,Huai Khwang,13.77782,100.57476,Private room,2198,3,0,,0.0,3,359,0,0,13188,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
753212222096059363,62256771,Vadhana,13.7428,100.55593,Entire home/apt,1523,20,1,2022-12-06,1.0,28,176,1,1,287847,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
753217345875394732,139189243,Sathon,13.70948,100.51894,Entire home/apt,1500,1,6,2022-12-22,3.53,29,349,6,1,24000,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
753248714911561659,486401736,Huai Khwang,13.77912,100.57411,Private room,1527,3,0,,0.0,3,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
